ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0034220	GO:0034220	ion transmembrane transport	2/26	274/5037	0.417401128776095	0.506264419242244	0.474447223895685	UQCRC1/PARK7	2	go_bp
GO:0050804	GO:0050804	modulation of chemical synaptic transmission	1/26	104/5037	0.419468903773776	0.508252199357797	0.476310078012414	PPP3CB	1	go_bp
GO:0032989	GO:0032989	cellular component morphogenesis	2/26	276/5037	0.421071576633258	0.509672950265997	0.477641539001223	PPP3CB/BCL2	2	go_bp
GO:0010810	GO:0010810	regulation of cell-substrate adhesion	1/26	105/5037	0.422528666291895	0.510393954695103	0.478317230471538	BCL2	1	go_bp
GO:0099177	GO:0099177	regulation of trans-synaptic signaling	1/26	105/5037	0.422528666291895	0.510393954695103	0.478317230471538	PPP3CB	1	go_bp
GO:0010466	GO:0010466	negative regulation of peptidase activity	1/26	106/5037	0.42557291906489	0.512503972654365	0.480294640151326	PARK7	1	go_bp
GO:0010720	GO:0010720	positive regulation of cell development	1/26	106/5037	0.42557291906489	0.512503972654365	0.480294640151326	BCL2	1	go_bp
GO:0051651	GO:0051651	maintenance of location in cell	1/26	106/5037	0.42557291906489	0.512503972654365	0.480294640151326	PARK7	1	go_bp
GO:0018205	GO:0018205	peptidyl-lysine modification	1/26	108/5037	0.431615196977402	0.518200616431835	0.485633267009181	PARK7	1	go_bp
GO:0045860	GO:0045860	positive regulation of protein kinase activity	1/26	108/5037	0.431615196977402	0.518200616431835	0.485633267009181	PARK7	1	go_bp
GO:0050727	GO:0050727	regulation of inflammatory response	1/26	108/5037	0.431615196977402	0.518200616431835	0.485633267009181	PARK7	1	go_bp
GO:0002429	GO:0002429	immune response-activating cell surface receptor signaling pathway	1/26	109/5037	0.434613372038994	0.520745041320736	0.488017782450257	BCL2	1	go_bp
GO:0002757	GO:0002757	immune response-activating signal transduction	1/26	109/5037	0.434613372038994	0.520745041320736	0.488017782450257	BCL2	1	go_bp
GO:0007005	GO:0007005	mitochondrion organization	2/26	284/5037	0.435647243035349	0.521456548481706	0.488684573527159	PARK7/BCL2	2	go_bp
GO:0051251	GO:0051251	positive regulation of lymphocyte activation	1/26	110/5037	0.437596337202749	0.523261008663227	0.490375628816082	BCL2	1	go_bp
GO:0006959	GO:0006959	humoral immune response	1/26	111/5037	0.44056416655788	0.525748778822848	0.492707050107133	BCL2	1	go_bp
GO:0032868	GO:0032868	response to insulin	1/26	111/5037	0.44056416655788	0.525748778822848	0.492707050107133	PFKFB1	1	go_bp
GO:0001503	GO:0001503	ossification	1/26	112/5037	0.443516933847668	0.528740006649383	0.495510288265689	BCL2	1	go_bp
GO:0010557	GO:0010557	positive regulation of macromolecule biosynthetic process	3/26	472/5037	0.44553019673577	0.530606314705414	0.497259304476316	PPP3CB/NEK7/PARK7	3	go_bp
GO:0002768	GO:0002768	immune response-regulating cell surface receptor signaling pathway	1/26	113/5037	0.44645471247101	0.53064075654779	0.497291581752537	BCL2	1	go_bp
GO:1903362	GO:1903362	regulation of cellular protein catabolic process	1/26	113/5037	0.44645471247101	0.53064075654779	0.497291581752537	PARK7	1	go_bp
GO:0043066	GO:0043066	negative regulation of apoptotic process	2/26	291/5037	0.448255431203076	0.532247180336317	0.498797046639853	PARK7/BCL2	2	go_bp
GO:0007160	GO:0007160	cell-matrix adhesion	1/26	115/5037	0.452285595601247	0.535866669089146	0.502189061415988	BCL2	1	go_bp
GO:1901987	GO:1901987	regulation of cell cycle phase transition	1/26	115/5037	0.452285595601247	0.535866669089146	0.502189061415988	BCL2	1	go_bp
GO:0031175	GO:0031175	neuron projection development	2/26	294/5037	0.453615597462425	0.535866669089146	0.502189061415988	PPP3CB/BCL2	2	go_bp
GO:0031401	GO:0031401	positive regulation of protein modification process	2/26	294/5037	0.453615597462425	0.535866669089146	0.502189061415988	PARK7/BCL2	2	go_bp
GO:0043207	GO:0043207	response to external biotic stimulus	3/26	478/5037	0.454016992207175	0.535866669089146	0.502189061415988	CD84/APOBEC3C/BCL2	3	go_bp
GO:0051707	GO:0051707	response to other organism	3/26	478/5037	0.454016992207175	0.535866669089146	0.502189061415988	CD84/APOBEC3C/BCL2	3	go_bp
GO:0060429	GO:0060429	epithelium development	2/26	296/5037	0.457174227180023	0.539056178316744	0.5051781195862	PGK1/BCL2	2	go_bp
GO:0048732	GO:0048732	gland development	1/26	118/5037	0.460921320638818	0.542394999957298	0.508307106333511	BCL2	1	go_bp
GO:1904062	GO:1904062	regulation of cation transmembrane transport	1/26	118/5037	0.460921320638818	0.542394999957298	0.508307106333511	PARK7	1	go_bp
GO:0001933	GO:0001933	negative regulation of protein phosphorylation	1/26	119/5037	0.463770689547822	0.544666270678067	0.510435634523971	PARK7	1	go_bp
GO:0044262	GO:0044262	cellular carbohydrate metabolic process	1/26	119/5037	0.463770689547822	0.544666270678067	0.510435634523971	PFKFB1	1	go_bp
GO:0043069	GO:0043069	negative regulation of programmed cell death	2/26	300/5037	0.464255307215504	0.54469558321819	0.510463104859152	PARK7/BCL2	2	go_bp
GO:0022603	GO:0022603	regulation of anatomical structure morphogenesis	2/26	301/5037	0.466017942129988	0.546222810508443	0.5118943505098	PGK1/ALDOA	2	go_bp
GO:0051146	GO:0051146	striated muscle cell differentiation	1/26	121/5037	0.469426044898943	0.549257368721643	0.514738195870604	BCL2	1	go_bp
GO:0043086	GO:0043086	negative regulation of catalytic activity	2/26	303/5037	0.469533936299598	0.549257368721643	0.514738195870604	PARK7/PPP1R27	2	go_bp
GO:0000278	GO:0000278	mitotic cell cycle	2/26	304/5037	0.471287264042534	0.550764702061542	0.516150797845815	NEK7/BCL2	2	go_bp
GO:0000280	GO:0000280	nuclear division	1/26	122/5037	0.472232172407614	0.551325245618742	0.51667611292718	KLHDC3	1	go_bp
GO:0045087	GO:0045087	innate immune response	2/26	305/5037	0.473037458264699	0.551721838625657	0.517047781257001	CD84/APOBEC3C	2	go_bp
GO:0051090	GO:0051090	regulation of DNA-binding transcription factor activity	1/26	123/5037	0.475024026632925	0.552964171610674	0.51821203735222	PARK7	1	go_bp
GO:0009607	GO:0009607	response to biotic stimulus	3/26	493/5037	0.475035887510267	0.552964171610674	0.51821203735222	CD84/APOBEC3C/BCL2	3	go_bp
GO:0002009	GO:0002009	morphogenesis of an epithelium	1/26	124/5037	0.47780167728566	0.555637868089801	0.520717700053067	BCL2	1	go_bp
GO:0002696	GO:0002696	positive regulation of leukocyte activation	1/26	125/5037	0.480565193750259	0.557756860523072	0.522703520188178	BCL2	1	go_bp
GO:0044772	GO:0044772	mitotic cell cycle phase transition	1/26	125/5037	0.480565193750259	0.557756860523072	0.522703520188178	BCL2	1	go_bp
GO:0051726	GO:0051726	regulation of cell cycle	2/26	311/5037	0.483471984900135	0.560581508910626	0.525350647924238	NEK7/BCL2	2	go_bp
GO:0002460	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1/26	127/5037	0.486050100029818	0.561921335156424	0.526606270122165	PPP3CB	1	go_bp
GO:0009314	GO:0009314	response to radiation	1/26	127/5037	0.486050100029818	0.561921335156424	0.526606270122165	BCL2	1	go_bp
GO:0046395	GO:0046395	carboxylic acid catabolic process	1/26	127/5037	0.486050100029818	0.561921335156424	0.526606270122165	QDPR	1	go_bp
GO:0006874	GO:0006874	cellular calcium ion homeostasis	1/26	128/5037	0.488771626995037	0.564516937611227	0.529038746773124	BCL2	1	go_bp
GO:0001558	GO:0001558	regulation of cell growth	1/26	131/5037	0.496853319362643	0.571068073176268	0.535178163180957	BCL2	1	go_bp
GO:0002449	GO:0002449	lymphocyte mediated immunity	1/26	131/5037	0.496853319362643	0.571068073176268	0.535178163180957	PPP3CB	1	go_bp
GO:0016054	GO:0016054	organic acid catabolic process	1/26	131/5037	0.496853319362643	0.571068073176268	0.535178163180957	QDPR	1	go_bp
GO:0051222	GO:0051222	positive regulation of protein transport	1/26	131/5037	0.496853319362643	0.571068073176268	0.535178163180957	PPP3CB	1	go_bp
GO:0055074	GO:0055074	calcium ion homeostasis	1/26	131/5037	0.496853319362643	0.571068073176268	0.535178163180957	BCL2	1	go_bp
GO:0050867	GO:0050867	positive regulation of cell activation	1/26	132/5037	0.499519812166673	0.573576528505337	0.5375289696408	BCL2	1	go_bp
GO:0022604	GO:0022604	regulation of cell morphogenesis	1/26	133/5037	0.502172714283629	0.576064536714521	0.539860614020715	ALDOA	1	go_bp
GO:0051604	GO:0051604	protein maturation	1/26	134/5037	0.504812092225844	0.577973265012199	0.541649384488447	PGK1	1	go_bp
GO:0072503	GO:0072503	cellular divalent inorganic cation homeostasis	1/26	134/5037	0.504812092225844	0.577973265012199	0.541649384488447	BCL2	1	go_bp
GO:0048666	GO:0048666	neuron development	2/26	325/5037	0.507361517144324	0.579859252120993	0.543416842982587	PPP3CB/BCL2	2	go_bp
GO:0042326	GO:0042326	negative regulation of phosphorylation	1/26	135/5037	0.507438012193645	0.579859252120993	0.543416842982587	PARK7	1	go_bp
GO:0051603	GO:0051603	proteolysis involved in cellular protein catabolic process	2/26	326/5037	0.509042733359275	0.581132600222293	0.544610164987359	PARK7/KLHDC3	2	go_bp
GO:0007276	GO:0007276	gamete generation	1/26	136/5037	0.510050540076747	0.581163355760524	0.544638987632559	BCL2	1	go_bp
GO:0034765	GO:0034765	regulation of ion transmembrane transport	1/26	136/5037	0.510050540076747	0.581163355760524	0.544638987632559	PARK7	1	go_bp
GO:0016053	GO:0016053	organic acid biosynthetic process	1/26	138/5037	0.515235681603028	0.585944609116688	0.549119753602581	PARK7	1	go_bp
GO:0046394	GO:0046394	carboxylic acid biosynthetic process	1/26	138/5037	0.515235681603028	0.585944609116688	0.549119753602581	PARK7	1	go_bp
GO:0006457	GO:0006457	protein folding	1/26	139/5037	0.517808425485111	0.587742322030514	0.55080448566928	PFDN4	1	go_bp
GO:0072507	GO:0072507	divalent inorganic cation homeostasis	1/26	139/5037	0.517808425485111	0.587742322030514	0.55080448566928	BCL2	1	go_bp
GO:0007265	GO:0007265	Ras protein signal transduction	1/26	140/5037	0.520368037763058	0.589347869952417	0.552309129735554	PARK7	1	go_bp
GO:0016050	GO:0016050	vesicle organization	1/26	140/5037	0.520368037763058	0.589347869952417	0.552309129735554	BCL2	1	go_bp
GO:0001932	GO:0001932	regulation of protein phosphorylation	2/26	333/5037	0.520714953451629	0.589347869952417	0.552309129735554	PARK7/BCL2	2	go_bp
GO:0032103	GO:0032103	positive regulation of response to external stimulus	1/26	141/5037	0.522914582794335	0.590709037760998	0.553584752243263	PARK7	1	go_bp
GO:0034329	GO:0034329	cell junction assembly	1/26	141/5037	0.522914582794335	0.590709037760998	0.553584752243263	BCL2	1	go_bp
GO:1904951	GO:1904951	positive regulation of establishment of protein localization	1/26	142/5037	0.525448124634071	0.593005740658451	0.555737114274631	PPP3CB	1	go_bp
GO:0060548	GO:0060548	negative regulation of cell death	2/26	337/5037	0.527308260695377	0.594538809632751	0.557173834477062	PARK7/BCL2	2	go_bp
GO:0034504	GO:0034504	protein localization to nucleus	1/26	143/5037	0.527968727036423	0.594717625036275	0.557341411870549	PARK7	1	go_bp
GO:0045861	GO:0045861	negative regulation of proteolysis	1/26	144/5037	0.530476453455927	0.596974926253821	0.559456848499028	PARK7	1	go_bp
GO:0051249	GO:0051249	regulation of lymphocyte activation	1/26	147/5037	0.53792300689664	0.604780610220606	0.566771968716624	BCL2	1	go_bp
GO:0051094	GO:0051094	positive regulation of developmental process	2/26	344/5037	0.53871051990498	0.605091910983319	0.567063705163137	ASB4/BCL2	2	go_bp
GO:0048285	GO:0048285	organelle fission	1/26	148/5037	0.540379857984715	0.606392170181712	0.568282246983527	KLHDC3	1	go_bp
GO:0051346	GO:0051346	negative regulation of hydrolase activity	1/26	151/5037	0.547675278752994	0.613997356028664	0.575409469784802	PARK7	1	go_bp
GO:0044257	GO:0044257	cellular protein catabolic process	2/26	350/5037	0.548344313548772	0.614166362528634	0.575567854734807	PARK7/KLHDC3	2	go_bp
GO:0006790	GO:0006790	sulfur compound metabolic process	1/26	152/5037	0.550082246160367	0.614370840433586	0.575759481818728	PARK7	1	go_bp
GO:0016570	GO:0016570	histone modification	1/26	152/5037	0.550082246160367	0.614370840433586	0.575759481818728	PARK7	1	go_bp
GO:0051052	GO:0051052	regulation of DNA metabolic process	1/26	152/5037	0.550082246160367	0.614370840433586	0.575759481818728	NEK7	1	go_bp
GO:0051098	GO:0051098	regulation of binding	1/26	153/5037	0.552476895413147	0.616464332452522	0.577721404163812	PARK7	1	go_bp
GO:0051050	GO:0051050	positive regulation of transport	2/26	353/5037	0.553112377929448	0.616592820175349	0.577841816819892	PPP3CB/PARK7	2	go_bp
GO:0051235	GO:0051235	maintenance of location	1/26	154/5037	0.554859287042806	0.617958886415156	0.579122029907163	PARK7	1	go_bp
GO:0060284	GO:0060284	regulation of cell development	1/26	155/5037	0.557229481295702	0.620015901723386	0.581049767993047	BCL2	1	go_bp
GO:0030036	GO:0030036	actin cytoskeleton organization	2/26	356/5037	0.55784765488471	0.620121455007863	0.581148687571215	ALDOA/BCL2	2	go_bp
GO:0051270	GO:0051270	regulation of cellular component movement	2/26	357/5037	0.559418766637108	0.620309852843042	0.581325245169362	MYLK2/BCL2	2	go_bp
GO:0006281	GO:0006281	DNA repair	1/26	156/5037	0.559587538134356	0.620309852843042	0.581325245169362	PARK7	1	go_bp
GO:0044770	GO:0044770	cell cycle phase transition	1/26	156/5037	0.559587538134356	0.620309852843042	0.581325245169362	BCL2	1	go_bp
GO:0030182	GO:0030182	neuron differentiation	2/26	359/5037	0.562549985565013	0.623010965322	0.583856600856949	PPP3CB/BCL2	2	go_bp
GO:0045893	GO:0045893	positive regulation of transcription, DNA-templated	2/26	360/5037	0.564110082013034	0.623165854090353	0.584001755332288	PPP3CB/PARK7	2	go_bp
GO:1903508	GO:1903508	positive regulation of nucleic acid-templated transcription	2/26	360/5037	0.564110082013034	0.623165854090353	0.584001755332288	PPP3CB/PARK7	2	go_bp
GO:0045936	GO:0045936	negative regulation of phosphate metabolic process	1/26	158/5037	0.564267478007552	0.623165854090353	0.584001755332288	PARK7	1	go_bp
GO:1902680	GO:1902680	positive regulation of RNA biosynthetic process	2/26	361/5037	0.5656664962074	0.624129234642243	0.584904590315404	PPP3CB/PARK7	2	go_bp
GO:0010563	GO:0010563	negative regulation of phosphorus metabolic process	1/26	159/5037	0.566589479559469	0.62456607746788	0.585313978883956	PARK7	1	go_bp
GO:0010629	GO:0010629	negative regulation of gene expression	2/26	366/5037	0.57339316323253	0.629822904887414	0.590240430518518	CD84/PARK7	2	go_bp
GO:0042692	GO:0042692	muscle cell differentiation	1/26	162/5037	0.573484315927021	0.629822904887414	0.590240430518518	BCL2	1	go_bp
GO:0043434	GO:0043434	response to peptide hormone	1/26	162/5037	0.573484315927021	0.629822904887414	0.590240430518518	PFKFB1	1	go_bp
GO:0046486	GO:0046486	glycerolipid metabolic process	1/26	162/5037	0.573484315927021	0.629822904887414	0.590240430518518	GPD1	1	go_bp
GO:0048646	GO:0048646	anatomical structure formation involved in morphogenesis	2/26	367/5037	0.574927383783462	0.630823101651299	0.59117776792549	PPP3CB/PGK1	2	go_bp
GO:0031589	GO:0031589	cell-substrate adhesion	1/26	164/5037	0.578022148777511	0.633632050232516	0.593810182540799	BCL2	1	go_bp
GO:0002764	GO:0002764	immune response-regulating signaling pathway	1/26	165/5037	0.580273620998275	0.634925430178168	0.595022277448783	BCL2	1	go_bp
GO:0048609	GO:0048609	multicellular organismal reproductive process	1/26	165/5037	0.580273620998275	0.634925430178168	0.595022277448783	BCL2	1	go_bp
GO:0048699	GO:0048699	generation of neurons	2/26	371/5037	0.581027083043284	0.635163370301007	0.595245263750889	PPP3CB/BCL2	2	go_bp
GO:0002253	GO:0002253	activation of immune response	1/26	167/5037	0.584741963000409	0.63804716957227	0.597947824915607	BCL2	1	go_bp
GO:0052548	GO:0052548	regulation of endopeptidase activity	1/26	167/5037	0.584741963000409	0.63804716957227	0.597947824915607	PARK7	1	go_bp
GO:0032504	GO:0032504	multicellular organism reproduction	1/26	168/5037	0.586958946360161	0.639288925952932	0.59911154064432	BCL2	1	go_bp
GO:0051656	GO:0051656	establishment of organelle localization	1/26	168/5037	0.586958946360161	0.639288925952932	0.59911154064432	CD84	1	go_bp
GO:0044087	GO:0044087	regulation of cellular component biogenesis	2/26	376/5037	0.588567767849111	0.640452529753165	0.600202015447115	NEK7/PARK7	2	go_bp
GO:0016236	GO:0016236	macroautophagy	1/26	169/5037	0.58916454656444	0.640513750164093	0.600259388339434	EPM2A	1	go_bp
GO:0006913	GO:0006913	nucleocytoplasmic transport	1/26	170/5037	0.591358819733981	0.641721796139897	0.601391512260796	PARK7	1	go_bp
GO:0051169	GO:0051169	nuclear transport	1/26	170/5037	0.591358819733981	0.641721796139897	0.601391512260796	PARK7	1	go_bp
GO:0045595	GO:0045595	regulation of cell differentiation	2/26	379/5037	0.593047253620547	0.642913216401557	0.60250805534412	ASB4/BCL2	2	go_bp
GO:0006875	GO:0006875	cellular metal ion homeostasis	1/26	171/5037	0.593541821724307	0.642913216401557	0.60250805534412	BCL2	1	go_bp
GO:0042176	GO:0042176	regulation of protein catabolic process	1/26	172/5037	0.595713608126931	0.644676370438733	0.604160400455575	PARK7	1	go_bp
GO:0030855	GO:0030855	epithelial cell differentiation	1/26	174/5037	0.600023755222227	0.648748311987536	0.607976432730935	PGK1	1	go_bp
GO:0071396	GO:0071396	cellular response to lipid	1/26	176/5037	0.604289700516993	0.65276508214461	0.611740760970521	PARK7	1	go_bp
GO:0001525	GO:0001525	angiogenesis	1/26	180/5037	0.612690722989393	0.661237255685274	0.619680483897814	PGK1	1	go_bp
GO:0052547	GO:0052547	regulation of peptidase activity	1/26	182/5037	0.616826658569321	0.665095168703044	0.623295938691282	PARK7	1	go_bp
GO:0008015	GO:0008015	blood circulation	1/26	183/5037	0.618878668224768	0.666701110769409	0.624800952131225	MYLK2	1	go_bp
GO:0040008	GO:0040008	regulation of growth	1/26	185/5037	0.622951033842993	0.669870213342964	0.627770886144195	BCL2	1	go_bp
GO:0043065	GO:0043065	positive regulation of apoptotic process	1/26	185/5037	0.622951033842993	0.669870213342964	0.627770886144195	PARK7	1	go_bp
GO:1901652	GO:1901652	response to peptide	1/26	186/5037	0.62497149409033	0.6714335634606	0.629235984411222	PFKFB1	1	go_bp
GO:0006357	GO:0006357	regulation of transcription by RNA polymerase II	2/26	403/5037	0.627662593170226	0.673713924734346	0.63137303184076	PPP3CB/PARK7	2	go_bp
GO:0030003	GO:0030003	cellular cation homeostasis	1/26	189/5037	0.630970605113252	0.675429238535865	0.632980543331413	BCL2	1	go_bp
GO:0032970	GO:0032970	regulation of actin filament-based process	1/26	189/5037	0.630970605113252	0.675429238535865	0.632980543331413	MYLK2	1	go_bp
GO:0043068	GO:0043068	positive regulation of programmed cell death	1/26	189/5037	0.630970605113252	0.675429238535865	0.632980543331413	PARK7	1	go_bp
GO:0044092	GO:0044092	negative regulation of molecular function	2/26	407/5037	0.633220178002342	0.676614888126939	0.634091678413432	PARK7/PPP1R27	2	go_bp
GO:0051130	GO:0051130	positive regulation of cellular component organization	2/26	407/5037	0.633220178002342	0.676614888126939	0.634091678413432	NEK7/PARK7	2	go_bp
GO:0008285	GO:0008285	negative regulation of cell population proliferation	1/26	192/5037	0.636877385933417	0.679297661864175	0.636605847894031	BCL2	1	go_bp
GO:0030335	GO:0030335	positive regulation of cell migration	1/26	192/5037	0.636877385933417	0.679297661864175	0.636605847894031	BCL2	1	go_bp
GO:0006873	GO:0006873	cellular ion homeostasis	1/26	193/5037	0.638826031540379	0.679772672217303	0.637051005275821	BCL2	1	go_bp
GO:0045859	GO:0045859	regulation of protein kinase activity	1/26	193/5037	0.638826031540379	0.679772672217303	0.637051005275821	PARK7	1	go_bp
GO:0030163	GO:0030163	protein catabolic process	2/26	412/5037	0.640082067963767	0.679772672217303	0.637051005275821	PARK7/KLHDC3	2	go_bp
GO:0007264	GO:0007264	small GTPase mediated signal transduction	1/26	194/5037	0.640764620140699	0.679772672217303	0.637051005275821	PARK7	1	go_bp
GO:0055065	GO:0055065	metal ion homeostasis	1/26	194/5037	0.640764620140699	0.679772672217303	0.637051005275821	BCL2	1	go_bp
GO:0140694	GO:0140694	non-membrane-bounded organelle assembly	1/26	194/5037	0.640764620140699	0.679772672217303	0.637051005275821	NEK7	1	go_bp
GO:0000226	GO:0000226	microtubule cytoskeleton organization	1/26	197/5037	0.646520541104818	0.684653119936738	0.641624731541869	NEK7	1	go_bp
GO:2000147	GO:2000147	positive regulation of cell motility	1/26	197/5037	0.646520541104818	0.684653119936738	0.641624731541869	BCL2	1	go_bp
GO:0051254	GO:0051254	positive regulation of RNA metabolic process	2/26	419/5037	0.649530040873486	0.687225980745608	0.64403589579091	PPP3CB/PARK7	2	go_bp
GO:0034655	GO:0034655	nucleobase-containing compound catabolic process	1/26	200/5037	0.652187729051086	0.688807895655558	0.645518392108918	APOBEC3C	1	go_bp
GO:0040017	GO:0040017	positive regulation of locomotion	1/26	200/5037	0.652187729051086	0.688807895655558	0.645518392108918	BCL2	1	go_bp
GO:0031400	GO:0031400	negative regulation of protein modification process	1/26	202/5037	0.655917207886768	0.691160949166725	0.647723563287493	PARK7	1	go_bp
GO:0051272	GO:0051272	positive regulation of cellular component movement	1/26	202/5037	0.655917207886768	0.691160949166725	0.647723563287493	BCL2	1	go_bp
GO:0006366	GO:0006366	transcription by RNA polymerase II	2/26	424/5037	0.656165458069676	0.691160949166725	0.647723563287493	PPP3CB/PARK7	2	go_bp
GO:0003006	GO:0003006	developmental process involved in reproduction	1/26	205/5037	0.661439418243549	0.695479778721034	0.651770967400125	BCL2	1	go_bp
GO:0010564	GO:0010564	regulation of cell cycle process	1/26	205/5037	0.661439418243549	0.695479778721034	0.651770967400125	BCL2	1	go_bp
GO:0007420	GO:0007420	brain development	1/26	206/5037	0.663261143228165	0.696322613155145	0.65256083222623	BCL2	1	go_bp
GO:0022008	GO:0022008	neurogenesis	2/26	430/5037	0.664003842080434	0.696322613155145	0.65256083222623	PPP3CB/BCL2	2	go_bp
GO:0120036	GO:0120036	plasma membrane bounded cell projection organization	2/26	430/5037	0.664003842080434	0.696322613155145	0.65256083222623	PPP3CB/BCL2	2	go_bp
GO:0003013	GO:0003013	circulatory system process	1/26	207/5037	0.66507344094625	0.696827610540501	0.653034092045506	MYLK2	1	go_bp
GO:0010942	GO:0010942	positive regulation of cell death	1/26	208/5037	0.666876358241364	0.697483216695513	0.653648495326463	PARK7	1	go_bp
GO:0031347	GO:0031347	regulation of defense response	1/26	208/5037	0.666876358241364	0.697483216695513	0.653648495326463	PARK7	1	go_bp
GO:0071495	GO:0071495	cellular response to endogenous stimulus	2/26	433/5037	0.667872390936897	0.697908979947286	0.654047500639029	PARK7/GPD1	2	go_bp
GO:0032870	GO:0032870	cellular response to hormone stimulus	1/26	215/5037	0.679238015725041	0.708536134361069	0.664006770376129	PARK7	1	go_bp
GO:0055080	GO:0055080	cation homeostasis	1/26	215/5037	0.679238015725041	0.708536134361069	0.664006770376129	BCL2	1	go_bp
GO:0030030	GO:0030030	cell projection organization	2/26	443/5037	0.680524762063773	0.709254039617916	0.664679557447836	PPP3CB/BCL2	2	go_bp
GO:0046700	GO:0046700	heterocycle catabolic process	1/26	217/5037	0.682688114412429	0.710883493478672	0.666206605036641	APOBEC3C	1	go_bp
GO:0098771	GO:0098771	inorganic ion homeostasis	1/26	218/5037	0.684399755289042	0.712040131709847	0.667290552035433	BCL2	1	go_bp
GO:0060322	GO:0060322	head development	1/26	220/5037	0.687796442331754	0.714946301897482	0.670014078171746	BCL2	1	go_bp
GO:0044270	GO:0044270	cellular nitrogen compound catabolic process	1/26	221/5037	0.689481576751388	0.716069823357051	0.671066989688375	APOBEC3C	1	go_bp
GO:0080134	GO:0080134	regulation of response to stress	2/26	453/5037	0.692805941012744	0.718283806679585	0.673141830821197	PARK7/BCL2	2	go_bp
GO:0050801	GO:0050801	ion homeostasis	1/26	223/5037	0.69282564644284	0.718283806679585	0.673141830821197	BCL2	1	go_bp
GO:0009611	GO:0009611	response to wounding	1/26	227/5037	0.699410202809855	0.723843747012819	0.678352345634932	BCL2	1	go_bp
GO:0051640	GO:0051640	organelle localization	1/26	227/5037	0.699410202809855	0.723843747012819	0.678352345634932	CD84	1	go_bp
GO:0008284	GO:0008284	positive regulation of cell population proliferation	1/26	229/5037	0.702651375525928	0.726563595111889	0.680901259465283	BCL2	1	go_bp
GO:0006954	GO:0006954	inflammatory response	1/26	231/5037	0.705858929841395	0.729243968493508	0.683413179445393	PARK7	1	go_bp
GO:0071417	GO:0071417	cellular response to organonitrogen compound	1/26	238/5037	0.716825431248773	0.739928689921425	0.693426398283014	GPD1	1	go_bp
GO:0034330	GO:0034330	cell junction organization	1/26	239/5037	0.718359613117398	0.740866963920031	0.694305704584174	BCL2	1	go_bp
GO:2000112	GO:2000112	regulation of cellular macromolecule biosynthetic process	1/26	241/5037	0.721404035264927	0.743359810251251	0.696641883024712	BCL2	1	go_bp
GO:0022411	GO:0022411	cellular component disassembly	1/26	242/5037	0.722914355340639	0.743738814738807	0.69699706822069	PARK7	1	go_bp
GO:0033043	GO:0033043	regulation of organelle organization	2/26	479/5037	0.723027100910638	0.743738814738807	0.69699706822069	NEK7/PARK7	2	go_bp
GO:0042981	GO:0042981	regulation of apoptotic process	2/26	481/5037	0.725251086128514	0.745379477070502	0.698534619861763	PARK7/BCL2	2	go_bp
GO:1903047	GO:1903047	mitotic cell cycle process	1/26	245/5037	0.727398226347072	0.746938386673553	0.699995556687185	BCL2	1	go_bp
GO:0032270	GO:0032270	positive regulation of cellular protein metabolic process	2/26	489/5037	0.734005550836311	0.753070630078813	0.705742407046989	PARK7/BCL2	2	go_bp
GO:0010647	GO:0010647	positive regulation of cell communication	2/26	491/5037	0.736159014994868	0.754419817092672	0.707006801716872	PPP3CB/PARK7	2	go_bp
GO:0031399	GO:0031399	regulation of protein modification process	2/26	492/5037	0.737230504804484	0.754419817092672	0.707006801716872	PARK7/BCL2	2	go_bp
GO:0043067	GO:0043067	regulation of programmed cell death	2/26	492/5037	0.737230504804484	0.754419817092672	0.707006801716872	PARK7/BCL2	2	go_bp
GO:0023056	GO:0023056	positive regulation of signaling	2/26	493/5037	0.738298507318921	0.754860855196654	0.707420121903149	PPP3CB/PARK7	2	go_bp
GO:0030155	GO:0030155	regulation of cell adhesion	1/26	257/5037	0.744645957658141	0.760694361918015	0.712887010280707	BCL2	1	go_bp
GO:0071345	GO:0071345	cellular response to cytokine stimulus	1/26	265/5037	0.755556183546746	0.771174916023164	0.722708893097436	GPD1	1	go_bp
GO:0007017	GO:0007017	microtubule-based process	1/26	267/5037	0.758212884192869	0.772555690256707	0.724002889825295	NEK7	1	go_bp
GO:1901699	GO:1901699	cellular response to nitrogen compound	1/26	267/5037	0.758212884192869	0.772555690256707	0.724002889825295	GPD1	1	go_bp
GO:0007417	GO:0007417	central nervous system development	1/26	277/5037	0.771085299462348	0.784996632184607	0.735661955989128	BCL2	1	go_bp
GO:0006897	GO:0006897	endocytosis	1/26	285/5037	0.780906221786422	0.794312337181897	0.744392196959272	PPP3CB	1	go_bp
GO:0030162	GO:0030162	regulation of proteolysis	1/26	302/5037	0.800448334661047	0.812794581468158	0.761712887807157	PARK7	1	go_bp
GO:0051276	GO:0051276	chromosome organization	1/26	302/5037	0.800448334661047	0.812794581468158	0.761712887807157	NEK7	1	go_bp
GO:1902533	GO:1902533	positive regulation of intracellular signal transduction	1/26	306/5037	0.804796704690396	0.816510355357978	0.765195136489156	PARK7	1	go_bp
